C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_10_468.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_10_468.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_10_468.jpg,0,0,0,3.56E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_10_553.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_10_553.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_10_553.jpg,0,0,0,9.41E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_10_643.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_10_643.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_10_643.jpg,0,0,0,2.01E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_10_727.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_10_727.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_10_727.jpg,0,0,0,4.50E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_10_811.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_10_811.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_10_811.jpg,0,0,0,5.06E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_10_898.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_10_898.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_10_898.jpg,0,0,0,3.55E-07
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_10_984.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_10_984.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_10_984.jpg,0,0,0,6.02E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_069.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_069.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_069.jpg,0,0,0,2.97E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_154.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_154.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_154.jpg,0,0,0,5.94E-07
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_238.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_238.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_238.jpg,0,0,0,1.75E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_324.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_324.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_324.jpg,0,0,0,5.70E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_410.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_410.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_410.jpg,0,0,0,2.31E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_496.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_496.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_496.jpg,0,0,0,4.63E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_584.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_584.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_584.jpg,0,0,0,8.28E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_669.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_669.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_669.jpg,-0.007518797,0,0,3.03E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_755.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_755.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_755.jpg,-0.01503759,0,0,3.87E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_843.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_843.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_843.jpg,-0.01503759,0,0,5.66E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_11_930.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_11_930.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_11_930.jpg,-0.01503759,0,0,2.26E-07
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_018.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_018.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_018.jpg,-0.01503759,0,0,4.50E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_105.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_105.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_105.jpg,-0.01503759,0,0,3.66E-07
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_195.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_195.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_195.jpg,-0.01503759,0,0,6.81E-07
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_282.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_282.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_282.jpg,-0.01503759,0,0,4.89E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_367.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_367.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_367.jpg,-0.01503759,0,0,3.43E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_453.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_453.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_453.jpg,-0.01503759,0,0,1.13E-05
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_539.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_539.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_539.jpg,-0.01503759,0,0,3.14E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_627.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_627.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_627.jpg,-0.01503759,0,0,2.08E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_713.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_713.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_713.jpg,-0.01503759,0,0,4.41E-07
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_796.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_796.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_796.jpg,0,0,0,1.28E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_886.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_886.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_886.jpg,0,0,0,6.02E-07
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_12_971.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_12_971.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_12_971.jpg,0,0,0,1.99E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_056.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_056.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_056.jpg,0,0,0,3.60E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_145.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_145.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_145.jpg,0,0,0,6.88E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_235.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_235.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_235.jpg,0,0,0,3.19E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_331.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_331.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_331.jpg,0,0,0,3.64E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_430.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_430.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_430.jpg,0,0,0,9.70E-07
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_523.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_523.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_523.jpg,0,0,0,6.01E-06
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_620.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_620.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_620.jpg,0,0.0944699,0,0.06714708
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_690.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_690.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_690.jpg,0,0.3087765,0,0.2653634
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_783.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_783.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_783.jpg,0,0.5785214,0,0.6591606
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_879.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_879.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_879.jpg,0,0.2876115,0,1.199077
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_13_976.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_13_976.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_13_976.jpg,0,0,0,1.317281
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_043.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_043.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_043.jpg,0,0,0,1.306726
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_133.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_133.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_133.jpg,0,0,0,1.296232
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_205.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_205.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_205.jpg,0,0,0,1.285823
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_299.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_299.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_299.jpg,0,0,0,1.275498
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_392.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_392.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_392.jpg,-0.02255639,0,0,1.262677
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_488.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_488.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_488.jpg,-0.03007519,0,0,1.249976
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_578.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_578.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_578.jpg,-0.03759398,0,0,1.239927
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_669.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_669.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_669.jpg,-0.03759398,0,0,1.227486
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_767.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_767.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_767.jpg,-0.07518797,0,0,1.215032
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_865.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_865.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_865.jpg,-0.08270676,0,0,1.202794
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_14_957.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_14_957.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_14_957.jpg,-0.08270676,0,0,1.193133
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_053.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_053.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_053.jpg,-0.09774436,0,0,1.181094
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_147.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_147.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_147.jpg,-0.1203007,0,0,1.169098
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_241.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_241.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_241.jpg,-0.1578947,0,0,1.157048
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_311.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_311.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_311.jpg,-0.1804511,0,0,1.149822
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_379.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_379.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_379.jpg,-0.1954887,0,0,1.142747
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_478.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_478.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_478.jpg,-0.1954887,0,0,1.131235
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_572.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_572.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_572.jpg,-0.1954887,0,0,1.119874
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_669.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_669.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_669.jpg,-0.3082707,0,0,1.106843
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_737.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_737.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_737.jpg,-0.4360902,0,0,1.096763
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_809.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_809.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_809.jpg,-0.4360902,0,0,1.087393
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_902.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_902.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_902.jpg,-0.4360902,0,0,1.076116
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_15_969.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_15_969.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_15_969.jpg,-0.4360902,0,0,1.069409
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_16_062.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_16_062.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_16_062.jpg,-0.4360902,0,0,1.058324
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_16_163.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_16_163.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_16_163.jpg,-0.4360902,0,0,1.047355
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_16_230.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_16_230.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_16_230.jpg,0,0,0,1.035512
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_16_327.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_16_327.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_16_327.jpg,0,0,0,1.025036
C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\center_2017_04_12_21_40_16_427.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\left_2017_04_12_21_40_16_427.jpg,C:\Users\vikas\Desktop\behaviourial_cloning\training_data\IMG\right_2017_04_12_21_40_16_427.jpg,0,0.2985436,0,1.275956
